date,state,daily,donations_new,donations_returning,year
2021-02-15,Terengganu,59,9,50,2021
2021-02-16,Terengganu,37,8,29,2021
2021-02-17,Terengganu,12,3,9,2021
2021-02-18,Terengganu,43,2,41,2021
2021-02-19,Terengganu,59,20,39,2021
2021-02-20,Terengganu,47,6,41,2021
2021-02-21,Terengganu,21,2,19,2021
2021-02-22,Terengganu,11,0,11,2021
2021-02-23,Terengganu,140,66,74,2021
2021-02-24,Terengganu,23,0,23,2021
2021-02-25,Terengganu,58,12,46,2021
2021-02-26,Terengganu,27,6,21,2021
2021-02-27,Terengganu,52,15,37,2021
2021-02-28,Terengganu,37,5,32,2021
2021-03-01,Terengganu,11,3,8,2021
2021-03-02,Terengganu,14,1,13,2021
2021-03-03,Terengganu,89,30,59,2021
2021-03-04,Terengganu,30,4,26,2021
2021-03-05,Terengganu,0,0,0,2021
2021-03-06,Terengganu,23,0,23,2021
2021-03-07,Terengganu,12,1,11,2021
2021-03-08,Terengganu,9,0,9,2021
2021-03-09,Terengganu,51,28,23,2021
2021-03-10,Terengganu,188,68,120,2021
2021-03-11,Terengganu,38,4,34,2021
2021-03-12,Terengganu,74,27,47,2021
2021-03-13,Terengganu,28,5,23,2021
2021-03-14,Terengganu,54,4,50,2021
2021-03-15,Terengganu,50,24,26,2021
2021-03-16,Terengganu,70,30,40,2021
2021-03-17,Terengganu,13,1,12,2021
2021-03-18,Terengganu,27,4,23,2021
2021-03-19,Terengganu,49,15,34,2021
2021-03-20,Terengganu,37,6,31,2021
2021-03-21,Terengganu,83,9,74,2021
2021-03-22,Terengganu,19,2,17,2021
2021-03-23,Terengganu,73,32,41,2021
2021-03-24,Terengganu,51,17,34,2021
2021-03-25,Terengganu,154,35,119,2021
2021-03-26,Terengganu,57,10,47,2021
2021-03-27,Terengganu,59,13,46,2021
2021-03-28,Terengganu,21,4,17,2021
2021-03-29,Terengganu,25,3,22,2021
2021-03-30,Terengganu,78,23,55,2021
2021-03-31,Terengganu,29,8,21,2021
2021-04-01,Terengganu,11,2,9,2021
2021-04-02,Terengganu,39,4,35,2021
2021-04-03,Terengganu,17,4,13,2021
2021-04-04,Terengganu,65,17,48,2021
2021-04-05,Terengganu,81,29,52,2021
2021-04-06,Terengganu,69,41,28,2021
2021-04-07,Terengganu,50,21,29,2021
2021-04-08,Terengganu,75,53,22,2021
2021-04-09,Terengganu,44,5,39,2021
2021-04-10,Terengganu,20,5,15,2021
2021-04-11,Terengganu,118,27,91,2021
2021-04-12,Terengganu,68,16,52,2021
2021-04-13,Terengganu,1,0,1,2021
2021-04-14,Terengganu,1,0,1,2021
2021-04-15,Terengganu,40,9,31,2021
2021-04-16,Terengganu,106,18,88,2021
2021-04-17,Terengganu,55,16,39,2021
2021-04-18,Terengganu,31,2,29,2021
2021-04-19,Terengganu,29,9,20,2021
2021-04-20,Terengganu,33,5,28,2021
2021-04-21,Terengganu,52,12,40,2021
2021-04-22,Terengganu,50,11,39,2021
2021-04-23,Terengganu,63,12,51,2021
2021-04-24,Terengganu,51,6,45,2021
2021-04-25,Terengganu,57,15,42,2021
2021-04-26,Terengganu,43,13,30,2021
2021-04-27,Terengganu,59,38,21,2021
2021-04-28,Terengganu,4,1,3,2021
2021-04-29,Terengganu,44,11,33,2021
2021-04-30,Terengganu,58,8,50,2021
2021-05-01,Terengganu,78,18,60,2021
2021-05-02,Terengganu,73,22,51,2021
2021-05-03,Terengganu,59,27,32,2021
2021-05-04,Terengganu,49,32,17,2021
2021-05-05,Terengganu,26,6,20,2021
2021-05-06,Terengganu,24,4,20,2021
2021-05-07,Terengganu,37,9,28,2021
2021-05-08,Terengganu,35,8,27,2021
2021-05-09,Terengganu,29,7,22,2021
2021-05-10,Terengganu,48,12,36,2021
2021-05-11,Terengganu,40,5,35,2021
2021-05-12,Terengganu,2,0,2,2021
2021-05-13,Terengganu,0,0,0,2021
2021-05-14,Terengganu,0,0,0,2021
2021-05-15,Terengganu,69,16,53,2021
2021-05-16,Terengganu,15,0,15,2021
2021-05-17,Terengganu,76,12,64,2021
2021-05-18,Terengganu,14,1,13,2021
2021-05-19,Terengganu,43,4,39,2021
2021-05-20,Terengganu,34,12,22,2021
2021-05-21,Terengganu,44,4,40,2021
2021-05-22,Terengganu,33,6,27,2021
2021-05-23,Terengganu,48,3,45,2021
2021-05-24,Terengganu,12,0,12,2021
2021-05-25,Terengganu,12,0,12,2021
2021-05-26,Terengganu,12,1,11,2021
2021-05-27,Terengganu,19,2,17,2021
2021-05-28,Terengganu,23,1,22,2021
2021-05-29,Terengganu,27,2,25,2021
2021-05-30,Terengganu,14,0,14,2021
2021-05-31,Terengganu,22,3,19,2021
2021-06-01,Terengganu,34,4,30,2021
2021-06-02,Terengganu,40,5,35,2021
2021-06-03,Terengganu,38,4,34,2021
2021-06-04,Terengganu,24,4,20,2021
2021-06-05,Terengganu,38,6,32,2021
2021-06-06,Terengganu,43,8,35,2021
2021-06-07,Terengganu,42,9,33,2021
2021-06-08,Terengganu,44,2,42,2021
2021-06-09,Terengganu,26,2,24,2021
2021-06-10,Terengganu,123,21,102,2021
2021-06-11,Terengganu,112,27,85,2021
2021-06-12,Terengganu,113,31,82,2021
2021-06-13,Terengganu,38,6,32,2021
2021-06-14,Terengganu,33,10,23,2021
2021-06-15,Terengganu,81,14,67,2021
2021-06-16,Terengganu,73,15,58,2021
2021-06-17,Terengganu,76,20,56,2021
2021-06-18,Terengganu,58,18,40,2021
2021-06-19,Terengganu,44,6,38,2021
2021-06-20,Terengganu,65,11,54,2021
2021-06-21,Terengganu,57,9,48,2021
2021-06-22,Terengganu,12,0,12,2021
2021-06-23,Terengganu,15,4,11,2021
2021-06-24,Terengganu,11,0,11,2021
2021-06-25,Terengganu,107,17,90,2021
2021-06-26,Terengganu,79,18,61,2021
2021-06-27,Terengganu,54,9,45,2021
2021-06-28,Terengganu,7,0,7,2021
2021-06-29,Terengganu,83,14,69,2021
2021-06-30,Terengganu,109,24,85,2021
2021-07-01,Terengganu,13,0,13,2021
2021-07-02,Terengganu,66,14,52,2021
2021-07-03,Terengganu,79,17,62,2021
2021-07-04,Terengganu,77,23,54,2021
2021-07-05,Terengganu,14,0,14,2021
2021-07-06,Terengganu,18,0,18,2021
2021-07-07,Terengganu,28,7,21,2021
2021-07-08,Terengganu,11,1,10,2021
2021-07-09,Terengganu,24,7,17,2021
2021-07-10,Terengganu,61,16,45,2021
2021-07-11,Terengganu,43,8,35,2021
2021-07-12,Terengganu,25,4,21,2021
2021-07-13,Terengganu,20,1,19,2021
2021-07-14,Terengganu,24,2,22,2021
2021-07-15,Terengganu,19,3,16,2021
2021-07-16,Terengganu,92,46,46,2021
2021-07-17,Terengganu,123,23,100,2021
2021-07-18,Terengganu,11,2,9,2021
2021-07-19,Terengganu,10,0,10,2021
2021-07-20,Terengganu,0,0,0,2021
2021-07-21,Terengganu,0,0,0,2021
2021-07-22,Terengganu,57,11,46,2021
2021-07-23,Terengganu,19,0,19,2021
2021-07-24,Terengganu,32,11,21,2021
2021-07-25,Terengganu,29,4,25,2021
2021-07-26,Terengganu,80,28,52,2021
2021-07-27,Terengganu,107,45,62,2021
2021-07-28,Terengganu,10,1,9,2021
2021-07-29,Terengganu,12,1,11,2021
2021-07-30,Terengganu,52,8,44,2021
2021-07-31,Terengganu,42,10,32,2021
2021-08-01,Terengganu,10,0,10,2021
2021-08-02,Terengganu,45,6,39,2021
2021-08-03,Terengganu,40,4,36,2021
2021-08-04,Terengganu,24,3,21,2021
2021-08-05,Terengganu,84,25,59,2021
2021-08-06,Terengganu,49,12,37,2021
2021-08-07,Terengganu,35,12,23,2021
2021-08-08,Terengganu,13,1,12,2021
2021-08-09,Terengganu,11,0,11,2021
2021-08-10,Terengganu,67,16,51,2021
2021-08-11,Terengganu,37,6,31,2021
2021-08-12,Terengganu,5,0,5,2021
2021-08-13,Terengganu,52,18,34,2021
2021-08-14,Terengganu,58,6,52,2021
2021-08-15,Terengganu,30,9,21,2021
2021-08-16,Terengganu,18,0,18,2021
2021-08-17,Terengganu,68,20,48,2021
2021-08-18,Terengganu,54,11,43,2021
2021-08-19,Terengganu,122,29,93,2021
2021-08-20,Terengganu,46,18,28,2021
2021-08-21,Terengganu,51,7,44,2021
2021-08-22,Terengganu,34,7,27,2021
2021-08-23,Terengganu,57,13,44,2021
2021-08-24,Terengganu,11,0,11,2021
2021-08-25,Terengganu,7,0,7,2021
2021-08-26,Terengganu,37,15,22,2021
2021-08-27,Terengganu,42,19,23,2021
2021-08-28,Terengganu,9,1,8,2021
2021-08-29,Terengganu,11,0,11,2021
2021-08-30,Terengganu,165,27,138,2021
2021-08-31,Terengganu,30,8,22,2021
2021-09-01,Terengganu,2,0,2,2021
2021-09-02,Terengganu,31,4,27,2021
2021-09-03,Terengganu,62,15,47,2021
2021-09-04,Terengganu,58,9,49,2021
2021-09-05,Terengganu,28,2,26,2021
2021-09-06,Terengganu,42,2,40,2021
2021-09-07,Terengganu,37,9,28,2021
2021-09-08,Terengganu,29,3,26,2021
2021-09-09,Terengganu,28,0,28,2021
2021-09-10,Terengganu,35,9,26,2021
2021-09-11,Terengganu,46,28,18,2021
2021-09-12,Terengganu,22,4,18,2021
2021-09-13,Terengganu,11,0,11,2021
2021-09-14,Terengganu,22,0,22,2021
2021-09-15,Terengganu,203,48,155,2021
2021-09-16,Terengganu,2,0,2,2021
2021-09-17,Terengganu,33,8,25,2021
2021-09-18,Terengganu,53,7,46,2021
2021-09-19,Terengganu,28,3,25,2021
2021-09-20,Terengganu,44,10,34,2021
2021-09-21,Terengganu,38,14,24,2021
2021-09-22,Terengganu,18,1,17,2021
2021-09-23,Terengganu,21,2,19,2021
2021-09-24,Terengganu,51,17,34,2021
2021-09-25,Terengganu,87,14,73,2021
2021-09-26,Terengganu,36,2,34,2021
2021-09-27,Terengganu,65,15,50,2021
2021-09-28,Terengganu,11,0,11,2021
2021-09-29,Terengganu,39,3,36,2021
2021-09-30,Terengganu,49,9,40,2021
2021-10-01,Terengganu,82,28,54,2021
2021-10-02,Terengganu,27,2,25,2021
2021-10-03,Terengganu,13,0,13,2021
2021-10-04,Terengganu,35,4,31,2021
2021-10-05,Terengganu,54,6,48,2021
2021-10-06,Terengganu,37,2,35,2021
2021-10-07,Terengganu,43,6,37,2021
2021-10-08,Terengganu,65,6,59,2021
2021-10-09,Terengganu,106,22,84,2021
2021-10-10,Terengganu,32,8,24,2021
2021-10-11,Terengganu,12,1,11,2021
2021-10-12,Terengganu,24,5,19,2021
2021-10-13,Terengganu,55,10,45,2021
2021-10-14,Terengganu,41,5,36,2021
2021-10-15,Terengganu,112,18,94,2021
2021-10-16,Terengganu,88,17,71,2021
2021-10-17,Terengganu,12,0,12,2021
2021-10-18,Terengganu,26,3,23,2021
2021-10-19,Terengganu,132,26,106,2021
2021-10-20,Terengganu,6,0,6,2021
2021-10-21,Terengganu,41,16,25,2021
2021-10-22,Terengganu,77,8,69,2021
2021-10-23,Terengganu,30,7,23,2021
2021-10-24,Terengganu,43,5,38,2021
2021-10-25,Terengganu,10,0,10,2021
