date,state,daily,donations_new,donations_returning
2022-04-27,Malaysia,847,215,632
2022-04-28,Malaysia,959,158,801
2022-04-29,Malaysia,909,137,772
2022-04-30,Malaysia,1313,404,909
2022-05-01,Malaysia,2622,450,2172
2022-05-02,Malaysia,14,3,11
2022-05-03,Malaysia,165,10,155
2022-05-04,Malaysia,541,79,462
2022-05-05,Malaysia,1135,187,948
2022-05-06,Malaysia,1188,177,1011
2022-05-07,Malaysia,1689,329,1360
2022-05-08,Malaysia,2921,470,2451
2022-05-09,Malaysia,961,157,804
2022-05-10,Malaysia,1575,437,1138
2022-05-11,Malaysia,1546,394,1152
2022-05-12,Malaysia,1717,378,1339
2022-05-13,Malaysia,1101,183,918
2022-05-14,Malaysia,2107,526,1581
2022-05-15,Malaysia,3246,670,2576
2022-05-16,Malaysia,1820,385,1435
2022-05-17,Malaysia,1295,340,955
2022-05-18,Malaysia,1488,355,1133
2022-05-19,Malaysia,1621,373,1248
2022-05-20,Malaysia,1205,287,918
2022-05-21,Malaysia,2214,487,1727
2022-05-22,Malaysia,3344,602,2742
2022-05-23,Malaysia,1252,239,1013
2022-05-24,Malaysia,1482,447,1035
2022-05-25,Malaysia,1421,369,1052
2022-05-26,Malaysia,1705,446,1259
2022-05-27,Malaysia,1065,277,788
2022-05-28,Malaysia,1747,373,1374
2022-05-29,Malaysia,2630,424,2206
2022-05-30,Malaysia,971,213,758
2022-05-31,Malaysia,1575,469,1106
2022-06-01,Malaysia,1680,560,1120
2022-06-02,Malaysia,1229,354,875
2022-06-03,Malaysia,1238,282,956
2022-06-04,Malaysia,2070,504,1566
2022-06-05,Malaysia,2707,537,2170
2022-06-06,Malaysia,1704,410,1294
2022-06-07,Malaysia,1318,259,1059
2022-06-08,Malaysia,1533,358,1175
2022-06-09,Malaysia,1797,405,1392
2022-06-10,Malaysia,1100,228,872
2022-06-11,Malaysia,1918,408,1510
2022-06-12,Malaysia,3418,561,2857
2022-06-13,Malaysia,967,201,766
2022-06-14,Malaysia,2909,531,2378
2022-06-15,Malaysia,1920,478,1442
2022-06-16,Malaysia,1921,563,1358
2022-06-17,Malaysia,1544,317,1227
2022-06-18,Malaysia,2211,498,1713
2022-06-19,Malaysia,3059,596,2463
2022-06-20,Malaysia,1281,285,996
2022-06-21,Malaysia,1362,370,992
2022-06-22,Malaysia,1685,465,1220
2022-06-23,Malaysia,1674,570,1104
2022-06-24,Malaysia,1016,207,809
2022-06-25,Malaysia,1927,387,1540
2022-06-26,Malaysia,3005,533,2472
2022-06-27,Malaysia,1338,358,980
2022-06-28,Malaysia,1301,234,1067
2022-06-29,Malaysia,1668,423,1245
2022-06-30,Malaysia,1500,301,1199
2022-07-01,Malaysia,1001,185,816
2022-07-02,Malaysia,1881,477,1404
2022-07-03,Malaysia,2686,437,2249
2022-07-04,Malaysia,746,104,642
2022-07-05,Malaysia,1495,291,1204
2022-07-06,Malaysia,1536,348,1188
2022-07-07,Malaysia,1625,434,1191
2022-07-08,Malaysia,1298,268,1030
2022-07-09,Malaysia,1119,225,894
2022-07-10,Malaysia,635,127,508
2022-07-11,Malaysia,846,148,698
2022-07-12,Malaysia,1041,215,826
2022-07-13,Malaysia,1169,272,897
2022-07-14,Malaysia,1539,406,1133
2022-07-15,Malaysia,1066,222,844
2022-07-16,Malaysia,1943,444,1499
2022-07-17,Malaysia,3404,664,2740
2022-07-18,Malaysia,1056,238,818
2022-07-19,Malaysia,1474,330,1144
2022-07-20,Malaysia,1414,320,1094
2022-07-21,Malaysia,1605,394,1211
2022-07-22,Malaysia,1274,247,1027
2022-07-23,Malaysia,2426,645,1781
2022-07-24,Malaysia,3049,587,2462
2022-07-25,Malaysia,717,131,586
2022-07-26,Malaysia,1244,303,941
2022-07-27,Malaysia,1414,435,979
2022-07-28,Malaysia,1481,365,1116
2022-07-29,Malaysia,1310,254,1056
2022-07-30,Malaysia,1768,357,1411
2022-07-31,Malaysia,2458,447,2011
2022-08-01,Malaysia,768,128,640
2022-08-02,Malaysia,846,153,693
2022-08-03,Malaysia,1154,238,916
2022-08-04,Malaysia,1171,313,858
2022-08-05,Malaysia,1079,221,858
2022-08-06,Malaysia,1702,370,1332
2022-08-07,Malaysia,2484,486,1998
2022-08-08,Malaysia,987,337,650
2022-08-09,Malaysia,1148,328,820
2022-08-10,Malaysia,1402,372,1030
2022-08-11,Malaysia,1538,362,1176
2022-08-12,Malaysia,885,173,712
2022-08-13,Malaysia,1630,441,1189
2022-08-14,Malaysia,2747,468,2279
2022-08-15,Malaysia,1089,237,852
2022-08-16,Malaysia,1275,325,950
2022-08-17,Malaysia,1467,391,1076
2022-08-18,Malaysia,1588,471,1117
2022-08-19,Malaysia,1104,183,921
2022-08-20,Malaysia,1985,419,1566
2022-08-21,Malaysia,2725,434,2291
2022-08-22,Malaysia,845,203,642
2022-08-23,Malaysia,1380,358,1022
2022-08-24,Malaysia,1640,528,1112
2022-08-25,Malaysia,1393,407,986
2022-08-26,Malaysia,1108,253,855
2022-08-27,Malaysia,2063,456,1607
2022-08-28,Malaysia,2810,477,2333
2022-08-29,Malaysia,1096,317,779
2022-08-30,Malaysia,1461,488,973
2022-08-31,Malaysia,3392,588,2804
2022-09-01,Malaysia,1337,338,999
2022-09-02,Malaysia,797,151,646
2022-09-03,Malaysia,1571,295,1276
2022-09-04,Malaysia,2613,429,2184
2022-09-05,Malaysia,858,172,686
2022-09-06,Malaysia,1438,447,991
2022-09-07,Malaysia,1392,445,947
2022-09-08,Malaysia,1693,544,1149
2022-09-09,Malaysia,858,183,675
2022-09-10,Malaysia,1616,334,1282
2022-09-11,Malaysia,2571,454,2117
2022-09-12,Malaysia,899,160,739
2022-09-13,Malaysia,1374,421,953
2022-09-14,Malaysia,1603,664,939
2022-09-15,Malaysia,1589,653,936
2022-09-16,Malaysia,2491,439,2052
2022-09-17,Malaysia,2291,384,1907
2022-09-18,Malaysia,2687,480,2207
2022-09-19,Malaysia,1048,193,855
2022-09-20,Malaysia,1140,270,870
2022-09-21,Malaysia,1591,591,1000
2022-09-22,Malaysia,1506,406,1100
2022-09-23,Malaysia,1170,193,977
2022-09-24,Malaysia,1650,502,1148
2022-09-25,Malaysia,2594,382,2212
2022-09-26,Malaysia,1068,196,872
2022-09-27,Malaysia,1344,349,995
2022-09-28,Malaysia,1395,438,957
2022-09-29,Malaysia,1453,359,1094
2022-09-30,Malaysia,1328,419,909
2022-10-01,Malaysia,1893,374,1519
2022-10-02,Malaysia,2828,568,2260
2022-10-03,Malaysia,1001,194,807
2022-10-04,Malaysia,1489,358,1131
2022-10-05,Malaysia,1514,392,1122
2022-10-06,Malaysia,1407,311,1096
2022-10-07,Malaysia,1140,184,956
2022-10-08,Malaysia,2105,384,1721
2022-10-09,Malaysia,2355,425,1930
2022-10-10,Malaysia,1224,261,963
2022-10-11,Malaysia,1351,394,957
2022-10-12,Malaysia,1668,426,1242
2022-10-13,Malaysia,1617,324,1293
2022-10-14,Malaysia,1116,243,873
2022-10-15,Malaysia,2174,464,1710
2022-10-16,Malaysia,2894,492,2402
2022-10-17,Malaysia,1063,273,790
2022-10-18,Malaysia,1478,353,1125
2022-10-19,Malaysia,1723,461,1262
2022-10-20,Malaysia,1283,321,962
2022-10-21,Malaysia,697,134,563
2022-10-22,Malaysia,2216,515,1701
2022-10-23,Malaysia,2558,452,2106
2022-10-24,Malaysia,1915,374,1541
2022-10-25,Malaysia,1127,295,832
2022-10-26,Malaysia,1645,488,1157
2022-10-27,Malaysia,1383,444,939
2022-10-28,Malaysia,954,191,763
2022-10-29,Malaysia,1747,352,1395
2022-10-30,Malaysia,2560,522,2038
2022-10-31,Malaysia,984,147,837
2022-11-01,Malaysia,929,257,672
2022-11-02,Malaysia,1649,538,1111
2022-11-03,Malaysia,1369,386,983
2022-11-04,Malaysia,835,190,645
2022-11-05,Malaysia,1911,545,1366
2022-11-06,Malaysia,2731,663,2068
2022-11-07,Malaysia,1060,222,838
2022-11-08,Malaysia,1307,338,969
2022-11-09,Malaysia,1541,455,1086
2022-11-10,Malaysia,1708,580,1128
2022-11-11,Malaysia,893,211,682
2022-11-12,Malaysia,2626,500,2126
2022-11-13,Malaysia,2438,368,2070
2022-11-14,Malaysia,1077,279,798
2022-11-15,Malaysia,1430,419,1011
2022-11-16,Malaysia,1617,454,1163
2022-11-17,Malaysia,1123,180,943
2022-11-18,Malaysia,741,104,637
2022-11-19,Malaysia,269,42,227
2022-11-20,Malaysia,1488,231,1257
2022-11-21,Malaysia,772,96,676
2022-11-22,Malaysia,1308,332,976
2022-11-23,Malaysia,1588,505,1083
2022-11-24,Malaysia,1695,376,1319
2022-11-25,Malaysia,1186,298,888
2022-11-26,Malaysia,1633,418,1215
2022-11-27,Malaysia,2257,356,1901
2022-11-28,Malaysia,874,113,761
2022-11-29,Malaysia,1555,513,1042
2022-11-30,Malaysia,1451,407,1044
2022-12-01,Malaysia,1378,400,978
2022-12-02,Malaysia,1129,259,870
2022-12-03,Malaysia,1942,466,1476
2022-12-04,Malaysia,3096,471,2625
2022-12-05,Malaysia,925,116,809
2022-12-06,Malaysia,1556,332,1224
2022-12-07,Malaysia,1510,332,1178
2022-12-08,Malaysia,1308,292,1016
2022-12-09,Malaysia,1088,241,847
2022-12-10,Malaysia,1859,394,1465
2022-12-11,Malaysia,2715,411,2304
2022-12-12,Malaysia,1245,173,1072
2022-12-13,Malaysia,1465,364,1101
2022-12-14,Malaysia,1637,416,1221
2022-12-15,Malaysia,1259,299,960
2022-12-16,Malaysia,1148,225,923
2022-12-17,Malaysia,2218,426,1792
2022-12-18,Malaysia,2593,400,2193
2022-12-19,Malaysia,832,164,668
2022-12-20,Malaysia,1810,505,1305
2022-12-21,Malaysia,1684,471,1213
2022-12-22,Malaysia,1376,306,1070
2022-12-23,Malaysia,1003,117,886
2022-12-24,Malaysia,1553,225,1328
2022-12-25,Malaysia,2086,379,1707
2022-12-26,Malaysia,1664,281,1383
2022-12-27,Malaysia,1174,176,998
2022-12-28,Malaysia,1702,405,1297
2022-12-29,Malaysia,1350,266,1084
2022-12-30,Malaysia,1344,174,1170
2022-12-31,Malaysia,1854,257,1597
2023-01-01,Malaysia,2684,345,2339
2023-01-02,Malaysia,1589,225,1364
2023-01-03,Malaysia,856,157,699
2023-01-04,Malaysia,1494,462,1032
2023-01-05,Malaysia,1414,301,1113
2023-01-06,Malaysia,1179,207,972
2023-01-07,Malaysia,1824,381,1443
2023-01-08,Malaysia,2797,488,2309
2023-01-09,Malaysia,853,176,677
2023-01-10,Malaysia,1343,294,1049
2023-01-11,Malaysia,1674,572,1102
2023-01-12,Malaysia,1447,389,1058
2023-01-13,Malaysia,966,168,798
2023-01-14,Malaysia,2006,313,1693
2023-01-15,Malaysia,2573,448,2125
2023-01-16,Malaysia,956,212,744
2023-01-17,Malaysia,1557,422,1135
2023-01-18,Malaysia,1646,507,1139
2023-01-19,Malaysia,1563,445,1118
2023-01-20,Malaysia,1025,119,906
2023-01-21,Malaysia,1257,187,1070
2023-01-22,Malaysia,1003,180,823
2023-01-23,Malaysia,1246,197,1049
2023-01-24,Malaysia,1296,199,1097
2023-01-25,Malaysia,1211,199,1012
2023-01-26,Malaysia,1532,295,1237
2023-01-27,Malaysia,947,118,829
2023-01-28,Malaysia,1862,437,1425
2023-01-29,Malaysia,2396,430,1966
2023-01-30,Malaysia,914,173,741
2023-01-31,Malaysia,1386,276,1110
2023-02-01,Malaysia,1705,359,1346
2023-02-02,Malaysia,1547,517,1030
2023-02-03,Malaysia,699,87,612
2023-02-04,Malaysia,2273,510,1763
2023-02-05,Malaysia,3702,638,3064
2023-02-06,Malaysia,1205,237,968
2023-02-07,Malaysia,1070,177,893
2023-02-08,Malaysia,1332,206,1126
2023-02-09,Malaysia,1579,464,1115
2023-02-10,Malaysia,965,300,665
2023-02-11,Malaysia,2307,568,1739
2023-02-12,Malaysia,2750,406,2344
2023-02-13,Malaysia,747,108,639
2023-02-14,Malaysia,1296,258,1038
2023-02-15,Malaysia,1531,373,1158
2023-02-16,Malaysia,1864,604,1260
2023-02-17,Malaysia,1376,390,986
2023-02-18,Malaysia,2259,495,1764
2023-02-19,Malaysia,2905,608,2297
2023-02-20,Malaysia,1029,188,841
2023-02-21,Malaysia,1520,382,1138
2023-02-22,Malaysia,1358,310,1048
2023-02-23,Malaysia,1764,530,1234
2023-02-24,Malaysia,820,120,700
2023-02-25,Malaysia,2130,607,1523
2023-02-26,Malaysia,3164,541,2623
2023-02-27,Malaysia,1340,329,1011
2023-02-28,Malaysia,1665,489,1176
2023-03-01,Malaysia,1171,322,849
2023-03-02,Malaysia,1428,265,1163
2023-03-03,Malaysia,972,137,835
2023-03-04,Malaysia,2146,411,1735
2023-03-05,Malaysia,3018,452,2566
2023-03-06,Malaysia,1111,220,891
2023-03-07,Malaysia,1644,333,1311
2023-03-08,Malaysia,1932,515,1417
2023-03-09,Malaysia,1673,445,1228
2023-03-10,Malaysia,1444,276,1168
2023-03-11,Malaysia,2327,468,1859
2023-03-12,Malaysia,3577,507,3070
2023-03-13,Malaysia,1448,405,1043
2023-03-14,Malaysia,1714,426,1288
2023-03-15,Malaysia,1913,440,1473
2023-03-16,Malaysia,1958,568,1390
2023-03-17,Malaysia,1239,241,998
2023-03-18,Malaysia,2746,545,2201
2023-03-19,Malaysia,3578,584,2994
2023-03-20,Malaysia,1598,366,1232
2023-03-21,Malaysia,2397,681,1716
2023-03-22,Malaysia,2380,599,1781
2023-03-23,Malaysia,646,262,384
2023-03-24,Malaysia,726,237,489
2023-03-25,Malaysia,1509,423,1086
2023-03-26,Malaysia,2198,336,1862
2023-03-27,Malaysia,614,110,504
2023-03-28,Malaysia,943,206,737
2023-03-29,Malaysia,992,208,784
2023-03-30,Malaysia,1074,259,815
2023-03-31,Malaysia,977,199,778
2023-04-01,Malaysia,1596,357,1239
2023-04-02,Malaysia,2369,437,1932
2023-04-03,Malaysia,673,121,552
2023-04-04,Malaysia,956,239,717
2023-04-05,Malaysia,850,254,596
2023-04-06,Malaysia,1180,326,854
2023-04-07,Malaysia,999,227,772
2023-04-08,Malaysia,1677,316,1361
2023-04-09,Malaysia,3201,503,2698
2023-04-10,Malaysia,677,159,518
2023-04-11,Malaysia,1218,400,818
2023-04-12,Malaysia,1128,368,760
2023-04-13,Malaysia,1045,281,764
2023-04-14,Malaysia,865,175,690
2023-04-15,Malaysia,1577,313,1264
2023-04-16,Malaysia,2872,418,2454
2023-04-17,Malaysia,937,201,736
2023-04-18,Malaysia,976,213,763
2023-04-19,Malaysia,949,204,745
2023-04-20,Malaysia,754,97,657
2023-04-21,Malaysia,249,22,227
2023-04-22,Malaysia,4,2,2
2023-04-23,Malaysia,305,66,239
2023-04-24,Malaysia,817,122,695
2023-04-25,Malaysia,1086,157,929
2023-04-26,Malaysia,1179,165,1014
2023-04-27,Malaysia,1268,244,1024
2023-04-28,Malaysia,1132,171,961
2023-04-29,Malaysia,1810,303,1507
2023-04-30,Malaysia,2738,425,2313
2023-05-01,Malaysia,3975,587,3388
2023-05-02,Malaysia,681,60,621
2023-05-03,Malaysia,1127,254,873
2023-05-04,Malaysia,3000,514,2486
2023-05-05,Malaysia,815,119,696
2023-05-06,Malaysia,1818,315,1503
2023-05-07,Malaysia,2978,494,2484
2023-05-08,Malaysia,1002,188,814
2023-05-09,Malaysia,1322,363,959
2023-05-10,Malaysia,1657,398,1259
2023-05-11,Malaysia,1439,365,1074
2023-05-12,Malaysia,1085,298,787
2023-05-13,Malaysia,1808,428,1380
2023-05-14,Malaysia,2644,358,2286
2023-05-15,Malaysia,966,132,834
2023-05-16,Malaysia,1213,308,905
2023-05-17,Malaysia,1472,417,1055
2023-05-18,Malaysia,1235,252,983
2023-05-19,Malaysia,1070,239,831
2023-05-20,Malaysia,2311,597,1714
2023-05-21,Malaysia,3198,596,2602
2023-05-22,Malaysia,1061,204,857
2023-05-23,Malaysia,1230,271,959
2023-05-24,Malaysia,1408,390,1018
2023-05-25,Malaysia,1243,313,930
2023-05-26,Malaysia,909,116,793
2023-05-27,Malaysia,1943,366,1577
2023-05-28,Malaysia,2679,382,2297
2023-05-29,Malaysia,1140,213,927
2023-05-30,Malaysia,1464,309,1155
2023-05-31,Malaysia,1481,330,1151
2023-06-01,Malaysia,1238,191,1047
2023-06-02,Malaysia,923,121,802
2023-06-03,Malaysia,1745,309,1436
2023-06-04,Malaysia,2749,452,2297
2023-06-05,Malaysia,1825,373,1452
2023-06-06,Malaysia,1171,276,895
2023-06-07,Malaysia,1555,402,1153
2023-06-08,Malaysia,1732,427,1305
2023-06-09,Malaysia,1280,296,984
2023-06-10,Malaysia,1877,363,1514
2023-06-11,Malaysia,3767,562,3205
2023-06-12,Malaysia,1266,266,1000
2023-06-13,Malaysia,1671,427,1244
2023-06-14,Malaysia,3353,634,2719
2023-06-15,Malaysia,1557,292,1265
2023-06-16,Malaysia,2303,486,1817
2023-06-17,Malaysia,2780,604,2176
2023-06-18,Malaysia,3933,680,3253
2023-06-19,Malaysia,1131,200,931
2023-06-20,Malaysia,1443,323,1120
2023-06-21,Malaysia,1998,494,1504
2023-06-22,Malaysia,1579,442,1137
2023-06-23,Malaysia,1212,192,1020
2023-06-24,Malaysia,2635,636,1999
2023-06-25,Malaysia,2854,471,2383
2023-06-26,Malaysia,1287,294,993
2023-06-27,Malaysia,1317,288,1029
2023-06-28,Malaysia,809,120,689
2023-06-29,Malaysia,456,52,404
2023-06-30,Malaysia,672,63,609
2023-07-01,Malaysia,1573,360,1213
2023-07-02,Malaysia,2483,409,2074
2023-07-03,Malaysia,993,178,815
2023-07-04,Malaysia,1430,350,1080
2023-07-05,Malaysia,1574,378,1196
2023-07-06,Malaysia,1606,409,1197
2023-07-07,Malaysia,970,192,778
2023-07-08,Malaysia,2025,451,1574
2023-07-09,Malaysia,2843,434,2409
2023-07-10,Malaysia,1033,209,824
2023-07-11,Malaysia,1447,349,1098
2023-07-12,Malaysia,1494,322,1172
2023-07-13,Malaysia,1269,350,919
2023-07-14,Malaysia,1018,186,832
2023-07-15,Malaysia,2072,538,1534
2023-07-16,Malaysia,2770,451,2319
2023-07-17,Malaysia,899,191,708
2023-07-18,Malaysia,1548,348,1200
2023-07-19,Malaysia,1545,290,1255
2023-07-20,Malaysia,1200,254,946
2023-07-21,Malaysia,806,136,670
2023-07-22,Malaysia,2186,369,1817
2023-07-23,Malaysia,2546,471,2075
2023-07-24,Malaysia,881,212,669
2023-07-25,Malaysia,1378,298,1080
2023-07-26,Malaysia,1260,295,965
2023-07-27,Malaysia,1169,246,923
2023-07-28,Malaysia,1042,226,816
2023-07-29,Malaysia,1711,307,1404
2023-07-30,Malaysia,2462,444,2018
2023-07-31,Malaysia,882,160,722
2023-08-01,Malaysia,1178,305,873
2023-08-02,Malaysia,1305,394,911
2023-08-03,Malaysia,1121,357,764
2023-08-04,Malaysia,1240,355,885
2023-08-05,Malaysia,2377,568,1809
2023-08-06,Malaysia,2738,401,2337
2023-08-07,Malaysia,901,143,758
2023-08-08,Malaysia,1260,275,985
2023-08-09,Malaysia,1546,340,1206
2023-08-10,Malaysia,1412,380,1032
2023-08-11,Malaysia,822,92,730
2023-08-12,Malaysia,1255,207,1048
2023-08-13,Malaysia,2987,437,2550
2023-08-14,Malaysia,935,157,778
2023-08-15,Malaysia,1556,404,1152
2023-08-16,Malaysia,1800,538,1262
2023-08-17,Malaysia,1567,413,1154
2023-08-18,Malaysia,931,181,750
2023-08-19,Malaysia,1815,441,1374
2023-08-20,Malaysia,2904,465,2439
2023-08-21,Malaysia,876,215,661
2023-08-22,Malaysia,1436,422,1014
2023-08-23,Malaysia,1619,570,1049
2023-08-24,Malaysia,1759,453,1306
2023-08-25,Malaysia,881,159,722
2023-08-26,Malaysia,1775,367,1408
2023-08-27,Malaysia,2325,304,2021
2023-08-28,Malaysia,1076,290,786
2023-08-29,Malaysia,1330,289,1041
2023-08-30,Malaysia,1249,256,993
2023-08-31,Malaysia,2983,539,2444
2023-09-01,Malaysia,691,70,621
2023-09-02,Malaysia,1418,267,1151
2023-09-03,Malaysia,2658,376,2282
2023-09-04,Malaysia,785,118,667
2023-09-05,Malaysia,1132,185,947
2023-09-06,Malaysia,1427,346,1081
2023-09-07,Malaysia,1413,351,1062
2023-09-08,Malaysia,662,88,574
2023-09-09,Malaysia,1861,338,1523
2023-09-10,Malaysia,2731,438,2293
2023-09-11,Malaysia,1000,197,803
2023-09-12,Malaysia,1310,287,1023
2023-09-13,Malaysia,1768,478,1290
2023-09-14,Malaysia,1649,452,1197
2023-09-15,Malaysia,927,138,789
2023-09-16,Malaysia,2753,426,2327
2023-09-17,Malaysia,3168,486,2682
2023-09-18,Malaysia,1235,305,930
2023-09-19,Malaysia,1810,437,1373
2023-09-20,Malaysia,1477,421,1056
2023-09-21,Malaysia,1920,521,1399
2023-09-22,Malaysia,781,89,692
2023-09-23,Malaysia,2080,479,1601
2023-09-24,Malaysia,2833,394,2439
2023-09-25,Malaysia,1097,297,800
2023-09-26,Malaysia,1216,334,882
2023-09-27,Malaysia,1496,371,1125
2023-09-28,Malaysia,1588,239,1349
2023-09-29,Malaysia,758,127,631
2023-09-30,Malaysia,1593,336,1257
2023-10-01,Malaysia,2600,382,2218
2023-10-02,Malaysia,771,102,669
2023-10-03,Malaysia,1122,238,884
2023-10-04,Malaysia,1546,401,1145
2023-10-05,Malaysia,1248,282,966
2023-10-06,Malaysia,988,309,679
2023-10-07,Malaysia,1793,446,1347
2023-10-08,Malaysia,2648,566,2082
2023-10-09,Malaysia,925,135,790
2023-10-10,Malaysia,1186,329,857
2023-10-11,Malaysia,1452,458,994
2023-10-12,Malaysia,1620,494,1126
2023-10-13,Malaysia,708,153,555
2023-10-14,Malaysia,2104,461,1643
2023-10-15,Malaysia,2794,589,2205
2023-10-16,Malaysia,1117,236,881
2023-10-17,Malaysia,1152,246,906
2023-10-18,Malaysia,1883,532,1351
2023-10-19,Malaysia,1677,393,1284
2023-10-20,Malaysia,742,147,595
2023-10-21,Malaysia,2141,527,1614
2023-10-22,Malaysia,2206,390,1816
2023-10-23,Malaysia,935,224,711
2023-10-24,Malaysia,1125,264,861
2023-10-25,Malaysia,1398,460,938
2023-10-26,Malaysia,1497,328,1169
2023-10-27,Malaysia,881,239,642
2023-10-28,Malaysia,1906,415,1491
2023-10-29,Malaysia,3098,488,2610
2023-10-30,Malaysia,872,171,701
2023-10-31,Malaysia,1463,405,1058
2023-11-01,Malaysia,1811,609,1202
2023-11-02,Malaysia,1550,527,1023
2023-11-03,Malaysia,671,137,534
2023-11-04,Malaysia,2237,516,1721
2023-11-05,Malaysia,2789,416,2373
2023-11-06,Malaysia,875,166,709
2023-11-07,Malaysia,1724,569,1155
2023-11-08,Malaysia,1407,330,1077
2023-11-09,Malaysia,1393,196,1197
2023-11-10,Malaysia,532,75,457
2023-11-11,Malaysia,2704,487,2217
2023-11-12,Malaysia,2145,337,1808
2023-11-13,Malaysia,1390,233,1157
2023-11-14,Malaysia,1109,214,895
2023-11-15,Malaysia,1654,405,1249
2023-11-16,Malaysia,1486,344,1142
2023-11-17,Malaysia,949,194,755
2023-11-18,Malaysia,1771,406,1365
2023-11-19,Malaysia,2843,325,2518
2023-11-20,Malaysia,989,259,730
2023-11-21,Malaysia,1281,362,919
2023-11-22,Malaysia,1305,306,999
2023-11-23,Malaysia,1418,305,1113
2023-11-24,Malaysia,708,77,631
2023-11-25,Malaysia,1934,527,1407
2023-11-26,Malaysia,2511,347,2164
2023-11-27,Malaysia,894,207,687
2023-11-28,Malaysia,1137,304,833
2023-11-29,Malaysia,1328,269,1059
2023-11-30,Malaysia,1261,248,1013
2023-12-01,Malaysia,849,116,733
2023-12-02,Malaysia,1595,266,1329
2023-12-03,Malaysia,2607,285,2322
2023-12-04,Malaysia,868,157,711
2023-12-05,Malaysia,1107,194,913
2023-12-06,Malaysia,1603,477,1126
2023-12-07,Malaysia,1650,362,1288
2023-12-08,Malaysia,781,87,694
2023-12-09,Malaysia,1795,418,1377
2023-12-10,Malaysia,2903,368,2535
2023-12-11,Malaysia,1250,167,1083
2023-12-12,Malaysia,1356,322,1034
2023-12-13,Malaysia,1671,399,1272
2023-12-14,Malaysia,1420,278,1142
2023-12-15,Malaysia,809,130,679
2023-12-16,Malaysia,1656,268,1388
2023-12-17,Malaysia,2745,420,2325
2023-12-18,Malaysia,968,161,807
2023-12-19,Malaysia,1279,255,1024
2023-12-20,Malaysia,1619,395,1224
2023-12-21,Malaysia,1223,218,1005
2023-12-22,Malaysia,970,122,848
2023-12-23,Malaysia,1516,270,1246
2023-12-24,Malaysia,1860,219,1641
2023-12-25,Malaysia,1646,221,1425
2023-12-26,Malaysia,1034,93,941
2023-12-27,Malaysia,1351,253,1098
2023-12-28,Malaysia,1490,333,1157
2023-12-29,Malaysia,1253,130,1123
2023-12-30,Malaysia,2064,324,1740
2023-12-31,Malaysia,2680,382,2298
2024-01-01,Malaysia,2258,260,1998
2024-01-02,Malaysia,857,113,744
2024-01-03,Malaysia,1055,199,856
2024-01-04,Malaysia,1213,338,875
2024-01-05,Malaysia,1006,184,822
2024-01-06,Malaysia,1982,387,1595
2024-01-07,Malaysia,2847,479,2368
